BJD_TDB               Rel_flux_T1  err_rel_flux_T1        dX            dY              FWHM               Sky         Airmass
2459241.69975900	1.00143500	0.00228500	-0.89000000	0.64000000	3.74540000	1617.21000000	1.43304665
2459241.70103900	1.00068100	0.00228200	0.47000000	1.00000000	3.47740000	1622.98000000	1.42338657
2459241.70222900	1.00108900	0.00229600	0.19000000	2.18000000	3.91780000	1618.44000000	1.41458742
2459241.70350900	1.00199800	0.00229100	0.06000000	1.05000000	4.04520000	1615.78000000	1.40526465
2459241.70469900	1.00033000	0.00229300	0.48000000	2.39000000	3.85220000	1597.87000000	1.39677889
2459241.70597900	1.00262300	0.00228600	-0.37000000	1.00000000	4.12050000	1593.86000000	1.38780102
2459241.70725900	1.00361200	0.00227200	0.32000000	1.10000000	3.84820000	1588.62000000	1.37898038
2459241.70843900	0.99905900	0.00226100	0.98000000	2.00000000	3.92940000	1572.61000000	1.37097704
2459241.70971900	0.99359000	0.00224400	-0.77000000	0.53000000	3.94550000	1588.38000000	1.36248381
2459241.71099900	1.00016100	0.00224300	-0.37000000	1.09000000	3.84000000	1565.35000000	1.35415543
2459241.71227900	0.99957000	0.00224200	0.23000000	0.32000000	3.95490000	1563.97000000	1.34596527
2459241.71346900	0.99722300	0.00223300	0.50000000	1.58000000	3.83120000	1550.33000000	1.33851111
2459241.71475900	0.99718800	0.00223400	0.71000000	0.82000000	3.85480000	1555.66000000	1.33059519
2459241.71593900	0.99786800	0.00225600	0.44000000	2.14000000	4.32210000	1540.15000000	1.32340280
2459241.71722900	0.99995500	0.00221900	0.24000000	1.25000000	3.85980000	1523.14000000	1.31577142
2459241.71841900	0.99446800	0.00220200	0.37000000	2.45000000	3.77680000	1496.64000000	1.30885383
2459241.71969900	0.99739000	0.00220500	0.92000000	0.93000000	3.97600000	1487.93000000	1.30150339
2459241.72087900	0.99619800	0.00219700	1.65000000	1.83000000	3.79310000	1487.88000000	1.29482436
2459241.72216900	0.99487600	0.00218600	0.21000000	0.84000000	3.65510000	1471.89000000	1.28773190
2459241.72335900	0.99764000	0.00217800	0.23000000	2.21000000	3.70880000	1447.34000000	1.28128915
2459241.72463900	0.99608200	0.00217500	-0.49000000	0.45000000	3.97170000	1441.03000000	1.27442809
2459241.72591900	0.99413800	0.00215900	0.64000000	0.64000000	3.77660000	1427.77000000	1.26771864
2459241.72710900	0.99154100	0.00215000	0.85000000	1.70000000	3.66730000	1413.40000000	1.26161638
2459241.72839900	0.99360800	0.00215000	-0.07000000	1.01000000	4.02150000	1406.85000000	1.25513373
2459241.72957900	0.99347000	0.00215100	-0.31000000	2.02000000	3.83850000	1403.27000000	1.24925880
2459241.73085900	0.98976500	0.00213900	0.39000000	0.93000000	3.69270000	1393.86000000	1.24300392
2459241.73204900	0.99379200	0.00214700	0.61000000	1.69000000	4.03210000	1389.62000000	1.23731830
2459241.73332900	0.99181700	0.00212700	0.46000000	1.29000000	3.66670000	1356.94000000	1.23131087
